lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.3,5,0.5,0.4,1,0.5583196600671637,0.5364940273328714,0.9146046484968332
60,0.3,5,0.5,0.4,3,0.5828961215790397,0.5659332295910752,0.9238815808328318
60,0.3,5,0.5,0.6,1,0.5688945951324658,0.5632636755404702,0.9115782535178976
60,0.3,5,0.5,0.6,3,0.6029387276812412,0.6011379242691779,0.9186427077064168
60,0.3,5,0.5,0.8,1,0.5400569970772578,0.5278152104669966,0.8645143725102457
60,0.3,5,0.5,0.8,3,0.552656825816121,0.5418347505586674,0.8701286791046915
60,0.5,3,0.0,0.4,1,0.5617222184794668,0.5084102381934464,0.9326512481013384
60,0.5,3,0.0,0.4,3,0.5617222184794668,0.5084102381934464,0.9326512481013384
60,0.5,3,0.0,0.6,1,0.5690223317678141,0.5162352232601533,0.9283008053191184
60,0.5,3,0.0,0.6,3,0.5690223317678141,0.5162352232601533,0.9283008053191184
60,0.5,3,0.0,0.8,1,0.5342932834444113,0.486021830724892,0.8853093743730834
60,0.5,3,0.0,0.8,3,0.5342932834444113,0.486021830724892,0.8853093743730834
60,0.5,3,0.2,0.4,1,0.5738934845677911,0.5249053956063635,0.9334365058894334
60,0.5,3,0.2,0.4,3,0.5711577480753619,0.5260138926583096,0.9345484767718454
60,0.5,3,0.2,0.6,1,0.5811582841036392,0.5333748750426368,0.9279311036597598
60,0.5,3,0.2,0.6,3,0.5726378659221992,0.5286729675960636,0.9291376493852636
60,0.5,3,0.2,0.8,1,0.5417092053918751,0.49542353313228854,0.8852348608603445
60,0.5,3,0.2,0.8,3,0.5447046554562853,0.49975500426474057,0.8864270770641676
60,0.5,3,0.5,0.4,1,0.5474870332081844,0.49964721253713845,0.9242111598314848
60,0.5,3,0.5,0.4,3,0.5481140760719557,0.49868272764273636,0.9303814518671367
60,0.5,3,0.5,0.6,1,0.5484134752561762,0.5012713489627066,0.9205685954202849
60,0.5,3,0.5,0.6,3,0.5592929445318875,0.5152110869031817,0.9252428853924856
