lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.5,5,0.0,0.4,1,0.5589924113769428,0.5035594099770218,0.9181039176912275
60,0.5,5,0.0,0.4,3,0.5589924113769428,0.5035594099770218,0.9181039176912275
60,0.5,5,0.0,0.6,1,0.5672564051521822,0.5162629633937919,0.9112945289886224
60,0.5,5,0.0,0.6,3,0.5672564051521822,0.5162629633937919,0.9112945289886224
60,0.5,5,0.0,0.8,1,0.5290032342432758,0.4785425671722262,0.8636689307310922
60,0.5,5,0.0,0.8,3,0.5290032342432758,0.4785425671722262,0.8636689307310922
60,0.5,5,0.2,0.4,1,0.5623878297249403,0.5140538192256425,0.9182615424297137
60,0.5,5,0.2,0.4,3,0.573758127984998,0.5267744310664882,0.919811996675551
60,0.5,5,0.2,0.6,1,0.5665801710797983,0.517286123374299,0.9112744676582696
60,0.5,5,0.2,0.6,3,0.5653514391687146,0.517135906700533,0.9124523543404122
60,0.5,5,0.2,0.8,1,0.5376334842809584,0.491413024995749,0.8637520419568395
60,0.5,5,0.2,0.8,3,0.5323364377903959,0.48046389913531873,0.8645115066059095
60,0.5,5,0.5,0.4,1,0.531422907773907,0.47536653922654565,0.9089272920069928
60,0.5,5,0.5,0.4,3,0.5546196460487081,0.5061233938426244,0.9159745507694953
60,0.5,5,0.5,0.6,1,0.5382108100955457,0.4907845683408034,0.9043619063995644
60,0.5,5,0.5,0.6,3,0.5532421519770384,0.5057184017436609,0.9090705872237985
60,0.5,5,0.5,0.8,1,0.5181083189768378,0.4725142210199194,0.8575960794428682
60,0.5,5,0.5,0.8,3,0.5222605718871127,0.47492552553749634,0.8616656636001491
