lost_track_buffer,minimum_iou_threshold,minimum_consecutive_frames,direction_consistency_weight,high_conf_det_threshold,delta_t,HOTA,IDF1,MOTA
60,0.1,3,0.0,0.6,3,0.8506390555186589,0.8052298106930409,0.9756303529867586
60,0.1,3,0.0,0.8,1,0.8506390555186589,0.8052298106930409,0.9756303529867586
60,0.1,3,0.0,0.8,3,0.8506390555186589,0.8052298106930409,0.9756303529867586
60,0.1,3,0.2,0.4,1,0.8553893271636328,0.8115749625022057,0.9760928346716653
60,0.1,3,0.2,0.4,3,0.8523585567317287,0.8072315150462412,0.9760218935282577
60,0.1,3,0.2,0.6,1,0.8553893271636328,0.8115749625022057,0.9760928346716653
60,0.1,3,0.2,0.6,3,0.8523585567317287,0.8072315150462412,0.9760218935282577
60,0.1,3,0.2,0.8,1,0.8553893271636328,0.8115749625022057,0.9760928346716653
60,0.1,3,0.2,0.8,3,0.8523585567317287,0.8072315150462412,0.9760218935282577
60,0.1,3,0.5,0.4,1,0.8511922908525946,0.8085974701072546,0.9753097535886669
60,0.1,3,0.5,0.4,3,0.8519062472783369,0.8080708478168979,0.9753779662265587
60,0.1,3,0.5,0.6,1,0.8511922908525946,0.8085974701072546,0.9753097535886669
60,0.1,3,0.5,0.6,3,0.8519062472783369,0.8080708478168979,0.9753779662265587
60,0.1,3,0.5,0.8,1,0.8511922908525946,0.8085974701072546,0.9753097535886669
60,0.1,3,0.5,0.8,3,0.8519062472783369,0.8080708478168979,0.9753779662265587
60,0.1,5,0.0,0.4,1,0.8483117983007865,0.8060714120156559,0.9687722543731122
60,0.1,5,0.0,0.4,3,0.8483117983007865,0.8060714120156559,0.9687722543731122
60,0.1,5,0.0,0.6,1,0.8483117983007865,0.8060714120156559,0.9687722543731122
60,0.1,5,0.0,0.6,3,0.8483117983007865,0.8060714120156559,0.9687722543731122
60,0.1,5,0.0,0.8,1,0.8483117983007865,0.8060714120156559,0.9687722543731122
60,0.1,5,0.0,0.8,3,0.8483117983007865,0.8060714120156559,0.9687722543731122
60,0.1,5,0.2,0.4,1,0.853086821249454,0.8123716788692799,0.9693588830589821
60,0.1,5,0.2,0.4,3,0.8500249072870298,0.8079975594756746,0.9692824849045433
60,0.1,5,0.2,0.6,1,0.853086821249454,0.8123716788692799,0.9693588830589821
60,0.1,5,0.2,0.6,3,0.8500249072870298,0.8079975594756746,0.9692824849045433
60,0.1,5,0.2,0.8,1,0.853086821249454,0.8123716788692799,0.9693588830589821
60,0.1,5,0.2,0.8,3,0.8500249072870298,0.8079975594756746,0.9692824849045433
60,0.1,5,0.5,0.4,1,0.8488842637211746,0.8092959397561764,0.9687422408124398
60,0.1,5,0.5,0.4,3,0.8495819249174561,0.8087463153378818,0.9688200032196365
60,0.1,5,0.5,0.6,1,0.8488842637211746,0.8092959397561764,0.9687422408124398
60,0.1,5,0.5,0.6,3,0.8495819249174561,0.8087463153378818,0.9688200032196365
60,0.1,5,0.5,0.8,1,0.8488842637211746,0.8092959397561764,0.9687422408124398
60,0.1,5,0.5,0.8,3,0.8495819249174561,0.8087463153378818,0.9688200032196365
60,0.3,3,0.0,0.4,1,0.80785810904008,0.75462613477143,0.9544817067347702
60,0.3,3,0.0,0.4,3,0.80785810904008,0.75462613477143,0.9544817067347702
60,0.3,3,0.0,0.6,1,0.80785810904008,0.75462613477143,0.9544817067347702
60,0.3,3,0.0,0.6,3,0.80785810904008,0.75462613477143,0.9544817067347702
60,0.3,3,0.0,0.8,1,0.80785810904008,0.75462613477143,0.9544817067347702
60,0.3,3,0.0,0.8,3,0.80785810904008,0.75462613477143,0.9544817067347702
60,0.3,3,0.2,0.4,1,0.8130347634683646,0.7609821991205746,0.9549400956614034
60,0.3,3,0.2,0.4,3,0.8094390785720517,0.7571384808187704,0.9551406408168054
60,0.3,3,0.2,0.6,1,0.8130347634683646,0.7609821991205746,0.9549400956614034
60,0.3,3,0.2,0.6,3,0.8094390785720517,0.7571384808187704,0.9551406408168054
60,0.3,3,0.2,0.8,1,0.8130347634683646,0.7609821991205746,0.9549400956614034
60,0.3,3,0.2,0.8,3,0.8094390785720517,0.7571384808187704,0.9551406408168054
60,0.3,3,0.5,0.4,1,0.807229435496769,0.7562332597872152,0.95521976747676
60,0.3,3,0.5,0.4,3,0.81104566138273,0.7596010613860945,0.9557409120302537
60,0.3,3,0.5,0.6,1,0.807229435496769,0.7562332597872152,0.95521976747676
60,0.3,3,0.5,0.6,3,0.81104566138273,0.7596010613860945,0.9557409120302537
60,0.3,3,0.5,0.8,1,0.807229435496769,0.7562332597872152,0.95521976747676
60,0.3,3,0.5,0.8,3,0.81104566138273,0.7596010613860945,0.9557409120302537
60,0.3,5,0.0,0.4,1,0.8051202922195708,0.7561518214655728,0.9449810505291937
60,0.3,5,0.0,0.4,3,0.8051202922195708,0.7561518214655728,0.9449810505291937
60,0.3,5,0.0,0.6,1,0.8051202922195708,0.7561518214655728,0.9449810505291937
60,0.3,5,0.0,0.6,3,0.8051202922195708,0.7561518214655728,0.9449810505291937
60,0.3,5,0.0,0.8,1,0.8051202922195708,0.7561518214655728,0.9449810505291937
60,0.3,5,0.0,0.8,3,0.8051202922195708,0.7561518214655728,0.9449810505291937
60,0.3,5,0.2,0.4,1,0.8102823767154023,0.7624413487273094,0.9454858240495934
60,0.3,5,0.2,0.4,3,0.8066804151019624,0.758547478058359,0.9458187017225055
60,0.3,5,0.2,0.6,1,0.8102823767154023,0.7624413487273094,0.9454858240495934
